CASEID,DIARYDAY,TRAVEL_DUR,TRAVEL_WORK_DUR,TRAVEL_SOCO_DUR,TRAVEL_ENT_DUR,TRAVEL_EXE_DUR,OTHER_TRAVEL_DUR,EXE_DUR,ALONE_EXE_DUR,GROUP_EXE_DUR,INT_DUR,ALONE_INT_DUR,GROUP_INT_DUR,WORK_DUR,ALONE_WORK_DUR,GROUP_WORK_DUR,LEI_DUR,ALONE_LEI_DUR,GROUP_LEI_DUR,SLEEP_DUR,OTHER_DUR,AGE,SEX,EDU,EMP_STAT,HOUSE,INC,CHILDREN,ADULT
2.02E+13,7,48,0,2,0,0,46,30,30,0,0,0,0,15,0,15,290,10,280,477,580,58,2,42,1,1,16,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,195,0,195,600,585,60,2,40,1,1,16,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,375,0,615,450,75,2,31,5,1,6,0,2
2.02E+13,7,105,45,0,0,0,60,0,0,0,0,0,0,480,0,480,0,0,0,700,155,26,2,42,1,1,16,0,3
2.02E+13,6,50,50,0,0,0,0,10,10,0,0,0,0,240,120,120,0,0,0,895,245,26,2,41,1,1,16,0,3
2.02E+13,5,200,0,0,0,0,200,120,120,0,0,0,0,0,0,0,45,45,0,510,565,67,1,43,5,1,16,0,2
2.02E+13,3,142,0,0,0,0,142,0,0,0,15,0,15,290,290,0,328,283,45,440,225,37,2,38,1,1,11,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,105,0,105,570,705,36,2,39,5,1,12,2,3
2.02E+13,7,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,620,620,0,660,40,76,1,40,5,1,13,0,2
2.02E+13,7,30,0,0,0,0,30,60,60,0,0,0,0,0,0,0,240,0,240,570,540,28,1,43,1,1,14,0,2
2.02E+13,3,205,165,0,0,0,40,0,0,0,0,0,0,420,0,420,160,0,160,495,160,55,2,39,1,1,12,0,2
2.02E+13,3,0,0,0,0,0,0,60,30,30,35,35,0,0,0,0,535,0,535,480,330,69,2,39,5,1,15,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,265,120,145,0,0,0,250,30,220,540,385,33,1,44,1,1,16,2,3
2.02E+13,7,32,0,6,0,0,26,30,30,0,135,0,135,0,0,0,444,195,249,369,430,76,2,43,5,1,14,0,2
2.02E+13,6,65,0,0,0,0,65,30,30,0,0,0,0,0,0,0,370,250,120,350,625,76,2,41,5,1,16,0,1
2.02E+13,7,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,265,0,265,510,645,42,1,39,1,1,16,0,3
2.02E+13,1,20,0,0,0,0,20,0,0,0,30,30,0,0,0,0,270,0,270,730,390,30,2,43,1,1,15,0,2
2.02E+13,5,60,0,0,0,60,0,300,0,300,0,0,0,120,120,0,420,330,90,300,240,79,1,46,1,1,15,0,2
2.02E+13,3,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,420,0,420,615,325,77,1,39,5,1,11,0,2
2.02E+13,7,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,80,0,80,600,720,61,2,43,5,1,15,0,3
2.02E+13,7,30,0,0,0,0,30,60,0,60,30,0,30,0,0,0,444,90,354,550,326,29,2,44,1,1,16,0,2
2.02E+13,1,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,280,90,190,470,610,73,2,43,5,1,16,0,2
2.02E+13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,900,34,2,43,2,1,16,2,1
2.02E+13,1,55,0,0,0,0,55,45,45,0,20,20,0,0,0,0,30,30,0,905,385,65,2,34,5,5,8,0,2
2.02E+13,1,54,0,0,0,0,54,0,0,0,0,0,0,180,180,0,300,300,0,570,336,52,2,40,1,1,12,0,2
2.02E+13,7,207,0,0,0,0,207,80,80,0,2,0,2,0,0,0,110,0,110,340,701,40,2,39,5,1,15,4,3
2.02E+13,7,0,0,0,0,0,0,30,30,0,330,60,270,0,0,0,120,0,120,660,300,30,2,43,4,1,11,0,2
2.02E+13,3,175,40,0,0,25,110,230,0,230,0,0,0,270,210,60,0,0,0,405,360,40,2,41,1,1,2,2,1
2.02E+13,7,120,0,50,0,0,70,0,0,0,90,0,90,0,0,0,240,0,240,540,450,42,2,43,5,1,16,2,2
2.02E+13,1,75,0,30,0,0,45,0,0,0,0,0,0,0,0,0,415,0,415,600,350,73,2,44,5,1,4,0,2
2.02E+13,6,0,0,0,0,0,0,0,0,0,0,0,0,480,480,0,270,270,0,510,180,27,2,43,1,1,13,0,1
2.02E+13,7,20,20,0,0,0,0,30,0,30,0,0,0,380,0,380,140,0,140,570,300,43,2,35,1,1,9,1,2
2.02E+13,7,10,0,0,0,0,10,0,0,0,300,0,300,0,0,0,0,0,0,620,510,47,2,43,1,1,10,1,1
2.02E+13,1,27,0,12,0,10,5,60,0,60,180,150,30,0,0,0,120,0,120,448,605,61,1,43,1,1,15,0,3
2.02E+13,5,60,30,30,0,0,0,0,0,0,30,30,0,205,0,205,120,60,60,420,605,29,2,44,1,1,14,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,690,570,59,1,35,1,1,12,0,1
2.02E+13,1,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,535,295,240,615,245,43,1,39,5,1,4,0,1
2.02E+13,7,50,30,0,0,0,20,22,22,0,140,140,0,340,0,340,15,15,0,791,82,17,1,37,1,1,16,2,2
2.02E+13,5,40,20,0,0,0,20,0,0,0,0,0,0,503,5,498,0,0,0,515,382,36,1,43,1,1,14,0,2
2.02E+13,6,85,30,0,0,0,55,0,0,0,0,0,0,580,45,535,30,30,0,480,265,34,2,44,1,1,16,1,2
2.02E+13,1,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,425,0,425,600,370,40,2,39,1,5,11,2,2
2.02E+13,5,120,120,0,0,0,0,0,0,0,0,0,0,450,450,0,250,30,220,480,140,47,1,43,1,1,14,1,3
2.02E+13,6,45,10,0,0,0,35,0,0,0,242,180,62,275,0,275,70,0,70,638,170,58,1,43,1,1,16,2,2
2.02E+13,5,34,34,0,0,0,0,0,0,0,45,45,0,428,0,428,90,90,0,763,80,25,1,40,1,1,7,0,1
2.02E+13,4,150,0,60,0,0,90,0,0,0,0,0,0,0,0,0,300,120,180,565,425,61,2,43,1,1,10,0,2
2.02E+13,3,40,40,0,0,0,0,40,40,0,0,0,0,510,0,510,320,50,270,410,120,60,1,41,1,1,10,0,3
2.02E+13,3,40,15,10,0,0,15,0,0,0,0,0,0,555,0,555,195,60,135,470,180,41,2,40,1,1,9,0,1
2.02E+13,1,20,0,0,0,0,20,0,0,0,20,20,0,0,0,0,445,0,445,540,415,60,2,46,1,1,15,0,4
2.02E+13,4,10,10,0,0,0,0,0,0,0,0,0,0,375,0,375,415,415,0,540,100,48,1,44,1,1,13,0,1
2.02E+13,7,135,0,5,0,65,65,300,0,300,30,30,0,0,0,0,170,15,155,560,245,15,2,34,5,1,15,1,3
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,540,735,16,2,36,5,1,16,3,2
2.02E+13,2,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,490,430,60,450,470,85,2,39,5,1,11,0,1
2.02E+13,2,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,170,130,40,310,920,36,1,43,1,1,15,2,1
2.02E+13,1,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,300,240,60,630,390,75,1,39,5,1,9,0,2
2.02E+13,7,138,0,15,0,0,123,0,0,0,0,0,0,0,0,0,548,0,548,540,214,38,2,42,5,1,16,3,2
2.02E+13,7,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,760,760,0,540,110,61,1,38,5,1,4,0,1
2.02E+13,2,20,20,0,0,0,0,30,30,0,0,0,0,570,570,0,335,230,105,415,70,36,1,46,1,1,16,0,2
2.02E+13,7,0,0,0,0,0,0,60,0,60,60,60,0,180,0,180,225,225,0,520,395,56,2,39,1,1,6,0,2
2.02E+13,5,303,270,0,0,0,33,0,0,0,0,0,0,410,0,410,165,15,150,480,82,51,1,40,1,1,15,2,4
2.02E+13,1,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,555,0,555,600,245,64,2,44,5,1,14,0,2
2.02E+13,6,60,60,0,0,0,0,0,0,0,0,0,0,535,20,515,30,0,30,520,295,32,1,39,1,1,6,4,2
2.02E+13,2,43,0,0,0,0,43,60,0,60,0,0,0,0,0,0,90,90,0,545,702,17,2,37,1,1,8,1,1
2.02E+13,2,180,0,0,0,0,180,0,0,0,0,0,0,0,0,0,390,390,0,600,270,66,2,42,5,1,8,0,2
2.02E+13,6,109,0,30,0,20,59,85,85,0,0,0,0,0,0,0,220,180,40,710,316,55,2,39,5,1,12,0,2
2.02E+13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,670,0,525,245,15,2,36,5,1,9,2,1
2.02E+13,7,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,120,0,120,555,685,32,2,43,1,1,15,1,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,805,600,35,46,2,43,5,1,11,1,2
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,525,525,0,100,100,0,598,217,67,1,41,1,1,12,0,1
2.02E+13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,35,55,2,42,2,1,15,0,3
2.02E+13,5,45,45,0,0,0,0,0,0,0,0,0,0,560,0,560,260,65,195,380,195,58,1,43,1,1,16,0,2
2.02E+13,1,10,0,0,0,0,10,0,0,0,315,315,0,0,0,0,60,60,0,630,425,58,1,46,1,1,16,0,2
2.02E+13,7,85,40,0,0,0,45,0,0,0,0,0,0,330,0,330,30,30,0,480,515,64,2,34,1,1,11,0,3
2.02E+13,5,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,120,0,120,464,816,36,2,39,1,1,13,3,0
2.02E+13,7,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,115,115,0,1175,120,67,2,40,1,1,11,0,2
2.02E+13,7,110,0,0,0,0,110,0,0,0,0,0,0,0,0,0,485,245,240,480,365,66,2,39,5,1,14,0,2
2.02E+13,7,35,0,0,0,0,35,0,0,0,368,368,0,0,0,0,275,275,0,540,222,23,1,43,1,1,13,0,1
2.02E+13,7,40,0,0,0,0,40,180,180,0,0,0,0,0,0,0,395,395,0,330,495,59,1,43,1,1,14,0,1
2.02E+13,7,45,0,0,0,0,45,20,20,0,15,15,0,0,0,0,370,105,265,690,300,52,2,39,5,1,15,0,3
2.02E+13,7,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,665,665,0,693,62,62,2,39,5,1,2,0,1
2.02E+13,1,110,0,0,0,0,110,0,0,0,0,0,0,0,0,0,230,0,230,480,620,60,1,39,5,1,14,0,2
2.02E+13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,480,735,58,2,40,1,1,15,0,2
2.02E+13,6,40,0,0,0,0,40,90,90,0,0,0,0,420,420,0,120,120,0,530,240,28,1,43,1,1,14,0,1
2.02E+13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,135,375,720,210,76,2,39,5,1,9,0,3
2.02E+13,5,160,0,0,0,0,160,0,0,0,0,0,0,0,0,0,150,150,0,505,625,67,1,40,5,1,14,0,1
2.02E+13,1,85,20,0,0,0,65,0,0,0,0,0,0,512,0,512,133,133,0,477,233,61,1,39,1,1,9,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,465,120,345,375,540,66,2,46,2,1,16,0,3
2.02E+13,7,85,0,30,0,0,55,0,0,0,0,0,0,0,0,0,533,233,300,420,402,24,1,39,4,1,12,0,3
2.02E+13,7,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,90,90,0,630,690,34,1,44,1,1,10,0,1
2.02E+13,5,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,760,670,90,270,290,56,2,39,5,6,11,0,3
2.02E+13,1,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,420,0,420,540,455,65,1,40,1,1,15,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,645,645,0,660,105,33,2,39,1,5,8,2,1
2.02E+13,5,38,38,0,0,0,0,0,0,0,0,0,0,462,462,0,281,281,0,540,119,68,1,38,1,1,16,0,2
2.02E+13,5,30,20,0,0,0,10,0,0,0,0,0,0,535,535,0,165,165,0,650,60,25,1,39,1,1,9,0,3
2.02E+13,7,127,22,0,0,0,105,0,0,0,20,20,0,182,182,0,346,346,0,505,260,77,2,44,1,1,13,0,1
2.02E+13,6,60,60,0,0,0,0,30,30,0,0,0,0,540,0,540,300,0,300,480,30,50,1,43,1,1,16,0,3
2.02E+13,4,64,0,0,0,4,60,88,88,0,120,120,0,0,0,0,60,60,0,568,540,19,1,39,1,1,16,1,4
2.02E+13,6,10,10,0,0,0,0,0,0,0,0,0,0,505,505,0,55,55,0,510,360,63,1,32,1,5,12,0,1
2.02E+13,4,0,0,0,0,0,0,0,0,0,70,15,55,0,0,0,530,110,420,645,195,73,1,39,5,1,7,0,2
2.02E+13,7,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,270,0,270,635,490,62,2,39,4,1,11,0,4
2.02E+13,1,115,0,0,0,0,115,0,0,0,0,0,0,0,0,0,285,0,285,550,490,40,2,44,5,1,15,2,2
2.02E+13,7,40,0,0,0,0,40,30,0,30,0,0,0,0,0,0,225,0,225,585,560,85,2,40,5,1,14,0,2
2.02E+13,6,96,60,0,0,14,22,60,60,0,0,0,0,736,0,736,15,15,0,338,195,26,1,40,1,1,15,0,1
2.02E+13,3,30,0,30,0,0,0,60,60,0,0,0,0,0,0,0,360,0,360,570,420,65,2,43,1,1,14,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,60,620,540,220,80,1,44,5,1,14,0,2
2.02E+13,5,140,0,0,0,50,90,90,0,90,0,0,0,0,0,0,240,0,240,670,300,77,1,40,1,1,11,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,390,540,480,30,67,2,39,5,1,5,0,1
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,535,20,765,120,80,2,39,5,1,7,0,3
2.02E+13,7,203,0,0,0,0,203,0,0,0,120,120,0,0,0,0,180,60,120,304,633,72,2,41,5,1,9,0,2
2.02E+13,7,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,90,90,0,660,660,51,2,39,5,1,7,0,4
2.02E+13,1,40,0,0,0,20,20,170,110,60,0,0,0,0,0,0,300,220,80,630,300,64,1,43,5,1,13,0,2
2.02E+13,7,66,35,0,0,0,31,0,0,0,20,20,0,560,0,560,150,120,30,553,91,56,2,40,1,1,11,0,1
2.02E+13,5,20,0,0,0,0,20,60,60,0,0,0,0,570,570,0,105,105,0,630,55,66,1,45,1,1,16,0,2
2.02E+13,3,12,0,0,0,4,8,73,73,0,30,30,0,450,450,0,0,0,0,430,445,34,2,39,1,1,10,4,1
2.02E+13,3,11,7,0,0,0,4,0,0,0,0,0,0,490,490,0,150,0,150,435,354,74,1,40,1,1,15,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,720,590,130,80,2,39,5,1,13,0,2
2.02E+13,5,190,0,0,0,0,190,0,0,0,0,0,0,0,0,0,245,120,125,630,375,77,2,43,5,1,15,0,2
2.02E+13,7,100,0,85,0,0,15,0,0,0,120,120,0,0,0,0,470,180,290,315,435,68,2,43,5,1,12,0,1
2.02E+13,5,55,0,0,0,0,55,0,0,0,60,60,0,0,0,0,335,60,275,630,360,54,2,42,5,1,16,0,2
2.02E+13,7,30,0,15,0,0,15,0,0,0,0,0,0,15,0,15,315,0,315,495,585,37,2,44,1,1,16,3,2
2.02E+13,3,105,45,0,0,0,60,0,0,0,0,0,0,838,838,0,0,0,0,355,142,30,1,39,1,1,16,0,1
2.02E+13,5,130,110,0,0,0,20,35,35,0,0,0,0,570,0,570,135,135,0,420,150,61,2,43,1,1,15,0,2
2.02E+13,5,60,30,0,0,0,30,0,0,0,0,0,0,495,0,495,330,330,0,435,120,59,1,41,1,1,15,0,2
2.02E+13,5,130,90,0,0,0,40,0,0,0,0,0,0,570,0,570,135,15,120,460,145,48,1,39,1,1,14,0,2
2.02E+13,5,0,0,0,0,0,0,40,40,0,0,0,0,140,140,0,600,420,180,531,129,80,1,39,1,1,12,0,2
2.02E+13,3,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,525,0,525,540,255,63,1,43,1,1,9,0,2
2.02E+13,3,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,420,60,360,450,550,24,2,40,1,1,11,0,2
2.02E+13,6,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,130,0,130,433,811,37,1,43,1,1,12,1,1
2.02E+13,2,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,475,475,0,480,405,62,2,39,5,1,15,0,3
2.02E+13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,900,0,450,90,71,2,39,5,5,6,0,1
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,268,0,720,452,66,2,43,5,1,11,1,0
2.02E+13,5,0,0,0,0,0,0,0,0,0,0,0,0,615,615,0,210,210,0,475,140,78,1,44,1,1,14,0,1
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,1065,0,330,45,69,1,33,5,5,16,0,3
2.02E+13,1,65,0,0,0,0,65,0,0,0,0,0,0,45,15,30,130,0,130,540,660,45,1,43,1,1,16,3,2
2.02E+13,5,40,0,40,0,0,0,50,50,0,0,0,0,480,480,0,240,60,180,180,450,40,2,40,1,1,15,0,1
2.02E+13,7,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,510,510,0,780,120,48,1,43,1,1,14,0,1
2.02E+13,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1031,772,259,360,46,70,2,39,1,1,2,0,2
2.02E+13,3,229,50,18,0,15,146,55,10,45,98,0,98,339,5,334,50,30,20,525,144,49,1,43,1,1,16,3,2
2.02E+13,3,20,0,0,0,0,20,0,0,0,120,120,0,0,0,0,135,0,135,540,625,35,1,39,1,1,13,2,2
2.02E+13,3,0,0,0,0,0,0,60,60,0,20,20,0,0,0,0,90,90,0,636,634,85,2,42,5,1,14,0,1
2.02E+13,4,105,0,0,0,0,105,0,0,0,0,0,0,0,0,0,260,45,215,530,545,74,2,39,5,1,1,0,2
2.02E+13,6,228,0,0,0,0,228,65,65,0,0,0,0,0,0,0,180,30,150,555,412,85,1,43,5,1,14,0,2
2.02E+13,5,45,20,0,0,0,25,0,0,0,0,0,0,745,745,0,465,465,0,90,95,44,1,41,1,1,14,0,1
2.02E+13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,720,660,60,80,2,39,5,1,9,0,3
2.02E+13,4,140,0,40,0,0,100,0,0,0,60,0,60,0,0,0,20,0,20,780,440,38,2,44,1,1,14,0,1
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,390,130,449,471,80,1,39,1,1,9,0,2
2.02E+13,1,0,0,0,0,0,0,20,0,20,244,244,0,0,0,0,260,60,200,455,461,53,2,43,5,1,9,0,2
2.02E+13,3,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,320,0,320,660,385,75,1,40,5,1,8,0,2
2.02E+13,6,30,30,0,0,0,0,0,0,0,60,60,0,630,450,180,90,90,0,495,135,42,1,44,1,1,16,0,1
2.02E+13,1,120,0,40,0,0,80,0,0,0,0,0,0,0,0,0,504,0,504,555,261,31,2,43,1,1,16,0,2
2.02E+13,2,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,360,120,240,335,725,35,1,39,3,1,12,2,2
2.02E+13,4,138,0,0,0,0,138,0,0,0,0,0,0,0,0,0,155,155,0,607,540,64,2,39,5,1,8,2,2
2.02E+13,7,97,50,0,0,0,47,0,0,0,0,0,0,370,370,0,105,60,45,586,282,21,2,39,1,5,5,1,3
2.02E+13,3,90,90,0,0,0,0,20,20,0,0,0,0,564,504,60,20,20,0,440,306,69,1,46,1,1,16,0,2
2.02E+13,7,5,0,0,0,0,5,30,30,0,0,0,0,0,0,0,490,115,375,540,375,44,1,46,1,1,14,2,2
2.02E+13,7,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,180,180,0,660,570,67,1,39,5,1,6,0,1
2.02E+13,2,20,0,0,0,0,20,0,0,0,0,0,0,420,420,0,90,0,90,605,305,43,2,45,1,1,16,3,2
2.02E+13,4,30,30,0,0,0,0,0,0,0,0,0,0,480,0,480,195,0,195,555,180,39,1,42,1,1,13,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,690,690,0,360,240,65,2,40,1,1,7,0,2
2.02E+13,5,97,0,40,0,0,57,0,0,0,60,60,0,0,0,0,213,183,30,615,455,80,1,44,5,6,10,0,1
2.02E+13,7,30,10,0,0,0,20,0,0,0,0,0,0,245,0,245,340,120,220,420,405,80,1,44,1,1,9,0,2
2.02E+13,7,117,0,0,0,0,117,0,0,0,120,120,0,0,0,0,10,0,10,987,206,22,2,39,1,1,10,0,2
2.02E+13,1,130,0,0,0,10,120,300,0,300,0,0,0,0,0,0,120,0,120,665,225,53,2,39,1,1,15,0,2
2.02E+13,7,330,0,135,0,0,195,0,0,0,0,0,0,0,0,0,365,55,310,600,145,78,2,43,5,1,12,0,2
2.02E+13,1,175,0,0,0,0,175,0,0,0,65,65,0,20,20,0,245,60,185,520,415,36,1,44,1,1,14,2,2
2.02E+13,7,60,0,20,0,0,40,0,0,0,0,0,0,0,0,0,330,120,210,785,265,37,2,41,1,1,11,3,1
2.02E+13,5,47,0,0,0,0,47,0,0,0,0,0,0,320,320,0,120,120,0,663,290,37,1,43,1,1,15,0,1
2.02E+13,7,90,0,0,0,0,90,0,0,0,0,0,0,0,0,0,355,325,30,480,515,80,2,33,5,1,9,0,2
2.02E+13,7,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,240,120,120,450,720,65,2,40,5,1,13,0,2
2.02E+13,5,45,20,0,0,0,25,0,0,0,0,0,0,565,0,565,180,180,0,450,200,64,2,43,1,1,14,0,1
2.02E+13,5,210,90,0,0,0,120,0,0,0,0,0,0,435,0,435,120,0,120,480,195,37,2,40,1,1,14,2,2
2.02E+13,1,185,0,0,0,0,185,0,0,0,0,0,0,0,0,0,195,195,0,660,400,48,1,40,1,1,12,0,1
2.02E+13,6,101,0,0,0,0,101,0,0,0,0,0,0,0,0,0,135,0,135,475,729,37,2,38,5,1,15,2,2
2.02E+13,6,135,45,0,0,0,90,0,0,0,0,0,0,753,753,0,0,0,0,450,102,31,1,43,1,1,12,1,2
2.02E+13,7,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,180,0,180,600,620,44,1,44,1,1,15,3,2
2.02E+13,7,10,0,10,0,0,0,0,0,0,75,75,0,0,0,0,355,195,160,540,460,58,2,43,1,1,15,0,1
2.02E+13,1,55,11,0,0,0,44,0,0,0,10,10,0,356,0,356,222,115,107,610,187,52,2,41,1,1,12,0,2
2.02E+13,6,96,0,10,0,0,86,70,70,0,267,45,222,0,0,0,135,45,90,500,372,29,2,45,1,1,16,0,2
2.02E+13,4,0,0,0,0,0,0,21,21,0,653,653,0,0,0,0,301,291,10,360,105,22,1,39,5,1,15,0,3
2.02E+13,4,40,40,0,0,0,0,0,0,0,60,60,0,360,360,0,180,0,180,630,170,66,1,39,1,1,11,0,2
2.02E+13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,485,605,65,2,39,5,1,14,1,2
2.02E+13,7,87,0,0,0,0,87,30,0,30,0,0,0,20,0,20,263,0,263,545,495,56,1,44,1,1,16,1,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,545,0,590,305,29,1,39,3,1,14,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,360,540,540,85,1,43,5,1,12,0,2
2.02E+13,7,50,0,50,0,0,0,0,0,0,120,0,120,0,0,0,310,0,310,450,510,74,2,39,5,1,11,0,2
2.02E+13,7,10,0,0,0,0,10,0,0,0,30,0,30,0,0,0,645,510,135,510,245,74,2,43,5,1,14,1,3
2.02E+13,6,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,300,300,0,462,618,74,2,39,5,1,11,0,1
2.02E+13,1,45,0,0,0,0,45,0,0,0,210,210,0,0,0,0,199,109,90,570,416,50,1,40,1,1,13,0,2
2.02E+13,6,20,0,20,0,0,0,0,0,0,70,40,30,0,0,0,430,80,350,520,400,76,1,45,2,1,16,0,2
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,475,0,430,535,76,2,40,5,1,14,0,2
2.02E+13,2,339,39,0,0,0,300,0,0,0,0,0,0,231,231,0,180,0,180,190,500,22,2,40,1,1,11,0,5
2.02E+13,6,71,55,0,0,16,0,60,60,0,30,30,0,531,0,531,110,0,110,420,218,64,2,44,1,1,15,0,2
2.02E+13,6,30,15,0,0,0,15,0,0,0,0,0,0,475,0,475,60,60,0,600,275,27,2,44,1,1,13,1,2
2.02E+13,6,167,0,0,0,0,167,0,0,0,0,0,0,120,120,0,0,0,0,613,540,43,2,44,1,1,15,0,1
2.02E+13,7,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,60,0,480,860,41,2,43,1,1,12,0,1
2.02E+13,6,110,0,0,0,0,110,45,45,0,15,15,0,145,145,0,30,0,30,540,555,49,2,45,1,1,16,3,4
2.02E+13,7,40,0,35,0,0,5,30,30,0,0,0,0,0,0,0,465,310,155,540,365,54,1,43,1,1,16,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,390,125,660,265,76,2,39,5,1,11,0,1
2.02E+13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,100,345,835,160,64,1,41,5,5,7,0,2
2.02E+13,5,0,0,0,0,0,0,0,0,0,0,0,0,485,485,0,235,100,135,475,245,41,2,43,1,1,13,0,1
2.02E+13,4,120,60,0,0,60,0,60,60,0,180,0,180,435,0,435,60,60,0,420,165,31,1,43,1,1,16,0,2
2.02E+13,4,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,601,601,0,645,74,85,2,39,5,1,8,0,1
2.02E+13,4,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,420,420,0,510,300,65,1,40,1,1,7,0,1
2.02E+13,5,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,280,0,280,420,620,74,2,42,5,1,8,0,2
2.02E+13,4,4,4,0,0,0,0,60,60,0,60,60,0,233,0,233,161,0,161,630,292,61,2,39,1,1,10,0,2
2.02E+13,1,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,693,0,693,540,177,25,1,39,1,1,7,1,2
2.02E+13,2,90,90,0,0,0,0,0,0,0,0,0,0,655,0,655,125,125,0,330,240,69,2,39,1,1,11,0,2
2.02E+13,2,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,540,800,36,2,43,5,1,15,3,2
2.02E+13,6,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,60,0,60,530,750,58,1,39,5,5,1,0,1
2.02E+13,7,0,0,0,0,0,0,45,15,30,60,60,0,0,0,0,584,150,434,390,361,72,1,46,5,1,13,0,2
2.02E+13,3,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,660,660,0,637,128,85,2,39,5,1,14,0,1
